Course,Cred_hours,Pre-req,Pred_1,Instructor_1,Pred_2,Instructor_2,Pred_3,Instructor_3,Pred_4,Instructor_4,Pred_5,Instructor_5,Pred_6,Instructor_6,Pred_7,Instructor_7,Pred_8,Instructor_8,Pred_9,Instructor_9,Pred_10,Instructor_10,Pred_11,Instructor_11,Pred_12,Instructor_12,Pred_13,Instructor_13,Pred_14,Instructor_14,Pred_15,Instructor_15,Pred_16,Instructor_16,Pred_17,Instructor_17,Pred_18,Instructor_18
CHIN 3696,3.0,,3.8276891639554527,"Li, Xiaoliang",3.9894318786446266,Unknown,3.999295295231577,Unknown,3.820247237796707,"Li, Xiaoliang",3.995179029613235,Unknown,3.999014296308698,Unknown,3.8241769439235056,"Li, Xiaoliang",4.0,Unknown,3.998794427160132,Unknown,3.829662954880825,"Li, Xiaoliang",4.0,Unknown,3.9985871793405474,Unknown,3.8272783833168496,"Li, Xiaoliang",4.0,Unknown,3.9984077461225063,Unknown,3.823487659339644,"Li, Xiaoliang",4.0,Unknown,3.998246420965527,Unknown
CHIN 3813,3.0,,3.8079412623251794,"Liu, Jin",4.0,"Wang, Wei",4.0,"Liu, Jin",3.808649824,"Liu, Jin",4.0,"Wang, Wei",4.0,"Liu, Jin",3.808720533168037,"Liu, Jin",4.0,"Wang, Wei",4.0,"Liu, Jin",3.808678624238482,"Liu, Jin",4.0,"Wang, Wei",4.0,"Liu, Jin",3.808672045462461,"Liu, Jin",4.0,"Wang, Wei",4.0,"Liu, Jin",3.808674406926304,"Liu, Jin",4.0,"Wang, Wei",4.0,"Liu, Jin"
CHIN 3823,3.0,,3.742131485236788,Unknown,3.82,Unknown,3.9785714285714286,"Liu, Jin",3.7787725396112495,Unknown,3.82,Unknown,3.9785714285714286,"Liu, Jin",3.733838402313842,Unknown,3.82,Unknown,3.9785714285714286,"Liu, Jin",3.734668257524319,Unknown,3.82,Unknown,3.9785714285714286,"Liu, Jin",3.761102774709748,Unknown,3.82,Unknown,3.9785714285714286,"Liu, Jin",3.747389790959223,Unknown,3.82,Unknown,3.9785714285714286,"Liu, Jin"
CHIN 3833,3.0,,3.676321708148396,Unknown,4.0,Unknown,3.957142857142857,"Li, Xiaoliang",3.748895254981769,Unknown,4.0,Unknown,3.957142857142857,"Li, Xiaoliang",3.658956271459648,Unknown,4.0,Unknown,3.957142857142857,"Li, Xiaoliang",3.660657890810157,Unknown,4.0,Unknown,3.957142857142857,"Li, Xiaoliang",3.7135335039570334,Unknown,4.0,Unknown,3.957142857142857,"Li, Xiaoliang",3.686105174992142,Unknown,4.0,Unknown,3.957142857142857,"Li, Xiaoliang"
CHIN 4003,3.0,,3.610511931060005,Unknown,3.9,"Liu, Lu",3.935714285714286,"Zhang, Wenxian",3.7190179703522888,Unknown,3.9,"Liu, Lu",3.935714285714286,"Zhang, Wenxian",3.584074140605453,Unknown,3.9,"Liu, Lu",3.935714285714286,"Zhang, Wenxian",3.586647524095994,Unknown,3.9,"Liu, Lu",3.935714285714286,"Zhang, Wenxian",3.665964233204321,Unknown,3.9,"Liu, Lu",3.935714285714286,"Zhang, Wenxian",3.624820559025061,Unknown,3.9,"Liu, Lu",3.935714285714286,"Zhang, Wenxian"
CHIN 4004,3.0,,3.660255965530002,Unknown,3.8622662454139856,"Liu, Lu",3.914285714285714,"Liu, Jin",3.7145089851761446,Unknown,3.857600276197684,"Liu, Lu",3.914285714285714,"Liu, Jin",3.6470370703027264,Unknown,3.855901075142021,"Liu, Lu",3.914285714285714,"Liu, Jin",3.6483237620479967,Unknown,3.855275358069997,"Liu, Lu",3.914285714285714,"Liu, Jin",3.6879821166021607,Unknown,3.855046196537863,"Liu, Lu",3.914285714285714,"Liu, Jin",3.6674102795125303,Unknown,3.854962044212306,"Liu, Lu",3.914285714285714,"Liu, Jin"
CHIN 4006,3.0,,3.71,Unknown,3.9287826104654497,"Li, Xiaoliang",3.892857142857143,Unknown,3.71,Unknown,3.917530854226433,"Li, Xiaoliang",3.892857142857143,Unknown,3.71,Unknown,3.9085022413969166,"Li, Xiaoliang",3.892857142857143,Unknown,3.71,Unknown,3.903672862988055,"Li, Xiaoliang",3.892857142857143,Unknown,3.71,Unknown,3.90339203946782,"Li, Xiaoliang",3.892857142857143,Unknown,3.71,Unknown,3.906359477664632,"Li, Xiaoliang",3.892857142857143,Unknown
CHIN 4021,3.0,,4.0,Unknown,3.9952989755169135,"Foster, Paul",3.871428571428571,"Foster, Paul",4.0,Unknown,3.9774614322551822,"Foster, Paul",3.871428571428571,"Foster, Paul",4.0,Unknown,3.961103407651812,"Foster, Paul",3.871428571428571,"Foster, Paul",4.0,Unknown,3.9520703679061127,"Foster, Paul",3.871428571428571,"Foster, Paul",4.0,Unknown,3.951737882397778,"Foster, Paul",3.871428571428571,"Foster, Paul",4.0,Unknown,3.957756911116959,"Foster, Paul",3.871428571428571,"Foster, Paul"
CHIN 4022,3.0,,3.991829711601459,Unknown,3.706455424102699,Unknown,3.85,"Foster, Paul",3.9923826997925698,Unknown,3.706936851922897,Unknown,3.85,"Foster, Paul",3.9924528830058463,Unknown,3.7072208581856954,Unknown,3.85,"Foster, Paul",3.9924153669651554,Unknown,3.70718005065414,Unknown,3.85,"Foster, Paul",3.992407735911368,Unknown,3.7071040348331135,Unknown,3.85,"Foster, Paul",3.992410103701884,Unknown,3.7070945443713423,Unknown,3.85,"Foster, Paul"
CHIN 4023,3.0,,3.9836594232029183,Unknown,3.83,"Foster, Paul",3.8285714285714287,"Foster, Paul",3.984765399585139,Unknown,3.83,"Foster, Paul",3.8285714285714287,"Foster, Paul",3.984905766011692,Unknown,3.83,"Foster, Paul",3.8285714285714287,"Foster, Paul",3.9848307339303113,Unknown,3.83,"Foster, Paul",3.8285714285714287,"Foster, Paul",3.984815471822735,Unknown,3.83,"Foster, Paul",3.8285714285714287,"Foster, Paul",3.984820207403767,Unknown,3.83,"Foster, Paul",3.8285714285714287,"Foster, Paul"
CHIN 4031,3.0,,4.0,Unknown,4.0,"Liu, Jin",3.8071428571428574,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.8071428571428574,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.8071428571428574,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.8071428571428574,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.8071428571428574,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.8071428571428574,"Liu, Jin"
CHIN 4032,3.0,,3.89,Unknown,3.999529786928461,"Foster, Paul",3.785714285714286,Unknown,3.89,Unknown,3.999292796300903,"Foster, Paul",3.785714285714286,Unknown,3.89,Unknown,3.999165607330359,"Foster, Paul",3.785714285714286,Unknown,3.89,Unknown,3.998994957774371,"Foster, Paul",3.785714285714286,Unknown,3.89,Unknown,3.9988740414116544,"Foster, Paul",3.785714285714286,Unknown,3.89,Unknown,3.998742759357278,"Foster, Paul",3.785714285714286,Unknown
CHIN 4500,3.0,,3.8537325316422617,Unknown,3.999059573856923,"Liu, Jin",3.764285714285714,"Liu, Jin",3.844878984411197,Unknown,3.998585592601806,"Liu, Jin",3.764285714285714,"Liu, Jin",3.5772572866875505,Unknown,3.998331214660718,"Liu, Jin",3.764285714285714,"Liu, Jin",3.8120950957115634,Unknown,3.997989915548742,"Liu, Jin",3.764285714285714,"Liu, Jin",3.801508274116433,Unknown,3.9977480828233087,"Liu, Jin",3.764285714285714,"Liu, Jin",3.64385246,Unknown,3.997485518714556,"Liu, Jin",3.764285714285714,"Liu, Jin"
CHIN 4695,3.0,,3.926866265821131,Unknown,3.92,Unknown,3.742857142857143,"Foster, Paul",3.9224394922055983,Unknown,3.92,Unknown,3.742857142857143,"Foster, Paul",3.7886286433437752,Unknown,3.92,Unknown,3.742857142857143,"Foster, Paul",3.9060475478557817,Unknown,3.92,Unknown,3.742857142857143,"Foster, Paul",3.900754137058216,Unknown,3.92,Unknown,3.742857142857143,"Foster, Paul",3.82192623,Unknown,3.92,Unknown,3.742857142857143,"Foster, Paul"
CHIN 4699,3.0,,4.0,Unknown,4.0,"Wu, Hongchen",3.721428571428572,"Liu, Lu",4.0,Unknown,4.0,"Wu, Hongchen",3.721428571428572,"Liu, Lu",4.0,Unknown,4.0,"Wu, Hongchen",3.721428571428572,"Liu, Lu",4.0,Unknown,4.0,"Wu, Hongchen",3.721428571428572,"Liu, Lu",4.0,Unknown,4.0,"Wu, Hongchen",3.721428571428572,"Liu, Lu",4.0,Unknown,4.0,"Wu, Hongchen",3.721428571428572,"Liu, Lu"
CHIN 4813,3.0,,4.0,"Gao, Yan",3.892780985274297,"Foster, Paul",3.7,"Foster, Paul",4.0,"Gao, Yan",3.893160450003327,"Foster, Paul",3.7,"Foster, Paul",4.0,"Gao, Yan",3.8918262684065392,"Foster, Paul",3.7,"Foster, Paul",4.0,"Gao, Yan",3.890890575680768,"Foster, Paul",3.7,"Foster, Paul",4.0,"Gao, Yan",3.890752032982365,"Foster, Paul",3.7,"Foster, Paul",4.0,"Gao, Yan",3.890970301645363,"Foster, Paul",3.7,"Foster, Paul"
CHIN 4823,3.0,,4.0,Unknown,3.5,Unknown,3.7375,"Chang, Wenbo",4.0,Unknown,3.5,Unknown,3.7375,"Chang, Wenbo",4.0,Unknown,3.5,Unknown,3.7375,"Chang, Wenbo",4.0,Unknown,3.5,Unknown,3.7375,"Chang, Wenbo",4.0,Unknown,3.5,Unknown,3.7375,"Chang, Wenbo",4.0,Unknown,3.5,Unknown,3.7375,"Chang, Wenbo"
CHIN 4901,3.0,,4.0,Unknown,3.75,"Li, Xiaoliang",3.775,Unknown,4.0,Unknown,3.75,"Li, Xiaoliang",3.775,Unknown,4.0,Unknown,3.75,"Li, Xiaoliang",3.775,Unknown,4.0,Unknown,3.75,"Li, Xiaoliang",3.775,Unknown,4.0,Unknown,3.75,"Li, Xiaoliang",3.775,Unknown,4.0,Unknown,3.75,"Li, Xiaoliang",3.775,Unknown
CHIN 6021,3.0,,4.0,Unknown,4.0,"Foster, Paul",3.8125,Unknown,4.0,Unknown,4.0,"Foster, Paul",3.8125,Unknown,4.0,Unknown,4.0,"Foster, Paul",3.8125,Unknown,4.0,Unknown,4.0,"Foster, Paul",3.8125,Unknown,4.0,Unknown,4.0,"Foster, Paul",3.8125,Unknown,4.0,Unknown,4.0,"Foster, Paul",3.8125,Unknown
CHIN 6031,3.0,,4.0,Unknown,4.0,"Liu, Jin",3.85,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.85,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.85,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.85,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.85,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.85,"Liu, Jin"
CHIN 6252,3.0,,4.0,Unknown,3.630000000000071,Unknown,3.8875,"Foster, Paul",4.0,Unknown,3.630000000000071,Unknown,3.8875,"Foster, Paul",4.0,Unknown,3.630000000000071,Unknown,3.8875,"Foster, Paul",4.0,Unknown,3.630000000000071,Unknown,3.8875,"Foster, Paul",4.0,Unknown,3.630000000000071,Unknown,3.8875,"Foster, Paul",4.0,Unknown,3.630000000000071,Unknown,3.8875,"Foster, Paul"
CHIN 6500,3.0,,4.0,Unknown,4.0,"Liu, Jin",3.925,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.925,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.925,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.925,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.925,"Liu, Jin",4.0,Unknown,4.0,"Liu, Jin",3.925,"Liu, Jin"
CHIN 6510,3.0,,4.0,Unknown,4.0,"Liu, Lu",3.9625,Unknown,4.0,Unknown,4.0,"Liu, Lu",3.9625,Unknown,4.0,Unknown,4.0,"Liu, Lu",3.9625,Unknown,4.0,Unknown,4.0,"Liu, Lu",3.9625,Unknown,4.0,Unknown,4.0,"Liu, Lu",3.9625,Unknown,4.0,Unknown,4.0,"Liu, Lu",3.9625,Unknown
CHIN 6998,3.0,,4.0,"Liu, Lu",4.0,"Liu, Jin",4.0,Unknown,4.0,"Liu, Lu",4.0,"Liu, Jin",4.0,Unknown,4.0,"Liu, Lu",4.0,"Liu, Jin",4.0,Unknown,4.0,"Liu, Lu",4.0,"Liu, Jin",4.0,Unknown,4.0,"Liu, Lu",4.0,"Liu, Jin",4.0,Unknown,4.0,"Liu, Lu",4.0,"Liu, Jin",4.0,Unknown
CHIN 8803,3.0,,4.0,Unknown,4.0,"Liu, Jin",3.719970350848317,"Liu, Lu",4.0,Unknown,4.0,"Liu, Jin",3.7197910549811466,"Liu, Lu",4.0,Unknown,4.0,"Liu, Jin",3.719868274,"Liu, Lu",4.0,Unknown,4.0,"Liu, Jin",3.719849247157181,"Liu, Lu",4.0,Unknown,4.0,"Liu, Jin",3.719844488549525,"Liu, Lu",4.0,Unknown,4.0,"Liu, Jin",3.719854260024372,"Liu, Lu"
CHIN 8903,3.0,,3.5,Unknown,3.816666666666667,"Weiss, Amanda",3.4399407016966346,Unknown,3.5,Unknown,3.816666666666667,"Weiss, Amanda",3.4395821099622936,Unknown,3.5,Unknown,3.816666666666667,"Weiss, Amanda",3.4397365472985797,Unknown,3.5,Unknown,3.816666666666667,"Weiss, Amanda",3.439698494314361,Unknown,3.5,Unknown,3.816666666666667,"Weiss, Amanda",3.4396889770990504,Unknown,3.5,Unknown,3.816666666666667,"Weiss, Amanda",3.4397085200487427,Unknown
COA 1011,3.0,,3.304,"Harris, Samuel",3.633333333333333,"Pearsall, Frederick",3.159911052544952,Unknown,3.304,"Harris, Samuel",3.633333333333333,"Pearsall, Frederick",3.15937316494344,Unknown,3.304,"Harris, Samuel",3.633333333333333,"Pearsall, Frederick",3.159604820947869,Unknown,3.304,"Harris, Samuel",3.633333333333333,"Pearsall, Frederick",3.1595477414715414,Unknown,3.304,"Harris, Samuel",3.633333333333333,"Pearsall, Frederick",3.1595334656485754,Unknown,3.304,"Harris, Samuel",3.633333333333333,"Pearsall, Frederick",3.1595627800731143,Unknown
COA 1012,4.0,,3.322,"Harris, Samuel",3.45,Unknown,3.3,"Pearsall, Frederick",3.322,"Harris, Samuel",3.45,Unknown,3.3,"Pearsall, Frederick",3.322,"Harris, Samuel",3.45,Unknown,3.3,"Pearsall, Frederick",3.322,"Harris, Samuel",3.45,Unknown,3.3,"Pearsall, Frederick",3.322,"Harris, Samuel",3.45,Unknown,3.3,"Pearsall, Frederick",3.322,"Harris, Samuel",3.45,Unknown,3.3,"Pearsall, Frederick"
COA 1060,3.0,,3.34,Unknown,3.69,"Dimitropoulos, Harris",3.5518122088333355,"Dimitropoulos, Harris",3.34,Unknown,3.69,"Dimitropoulos, Harris",3.552139050489534,"Dimitropoulos, Harris",3.34,Unknown,3.69,"Dimitropoulos, Harris",3.551916066486025,"Dimitropoulos, Harris",3.34,Unknown,3.69,"Dimitropoulos, Harris",3.5514992376373637,"Dimitropoulos, Harris",3.34,Unknown,3.69,"Dimitropoulos, Harris",3.551225243351644,"Dimitropoulos, Harris",3.34,Unknown,3.69,"Dimitropoulos, Harris",3.551208853108684,"Dimitropoulos, Harris"
COA 2241,3.0,,3.4180785550097563,"Townsend, Tiffanie",3.6617497053624586,"Medina, Joyce",3.803624417666671,Unknown,3.4184124012897814,"Townsend, Tiffanie",3.662503479635794,"Medina, Joyce",3.804278100979068,Unknown,3.418142259032935,"Townsend, Tiffanie",3.660614890309263,"Medina, Joyce",3.803832133,Unknown,3.418174751368134,"Townsend, Tiffanie",3.661335463974491,"Medina, Joyce",3.802998475274727,Unknown,3.418191855189279,"Townsend, Tiffanie",3.6623256130821247,"Medina, Joyce",3.8024504867032864,Unknown,3.418184898307425,"Townsend, Tiffanie",3.661066175107085,"Medina, Joyce",3.802417706217368,Unknown
COA 2242,3.0,,3.434462844007805,"Townsend, Tiffanie",3.633499410724917,Unknown,3.798307253310348,"Medina, Joyce",3.434729921031825,"Townsend, Tiffanie",3.6350069592715855,Unknown,3.798286783889073,"Medina, Joyce",3.434513807226348,"Townsend, Tiffanie",3.6312297806185247,Unknown,3.798287420041715,"Medina, Joyce",3.434539801094507,"Townsend, Tiffanie",3.632670927948983,Unknown,3.798271598964112,"Medina, Joyce",3.434553484151423,"Townsend, Tiffanie",3.634651226,Unknown,3.7982723362242594,"Medina, Joyce",3.434547919,"Townsend, Tiffanie",3.63213235,Unknown,3.798260104094534,"Medina, Joyce"
COA 3114,3.0,,3.450847133005854,"Economou, Athanassios",3.6426245580436873,Unknown,4.0,Unknown,3.451047440773869,"Economou, Athanassios",3.6437552194536895,Unknown,4.0,Unknown,3.450885355419761,"Economou, Athanassios",3.6409223354638938,Unknown,4.0,Unknown,3.4509048508208804,"Economou, Athanassios",3.642003195961737,Unknown,4.0,Unknown,3.450915113113568,"Economou, Athanassios",3.6434884196231874,Unknown,4.0,Unknown,3.450910938984455,"Economou, Athanassios",3.641599262660628,Unknown,4.0,Unknown
COA 3115,3.0,,3.4672314220039024,"Ligler, Heather",3.6517497053624575,Unknown,3.6899422163936952,Unknown,3.4673649605159125,"Ligler, Heather",3.652503479635793,Unknown,3.689897971392592,Unknown,3.467256903613174,"Ligler, Heather",3.6506148903092623,Unknown,3.6899153731638106,Unknown,3.4672699005472536,"Ligler, Heather",3.6513354639744913,Unknown,3.6898866823703913,Unknown,3.467276742075712,"Ligler, Heather",3.652325613082125,Unknown,3.689902414,Unknown,3.467273959,"Ligler, Heather",3.651066175107085,Unknown,3.6898829039326726,Unknown
COA 3116,3.0,,3.4836157110019514,"Economou, Athanassios",3.660874852681229,Unknown,4.0,Unknown,3.4836824802579565,"Economou, Athanassios",3.6612517398178968,Unknown,4.0,Unknown,3.483628451806587,"Economou, Athanassios",3.660307445154631,Unknown,4.0,Unknown,3.483634950273627,"Economou, Athanassios",3.6606677319872456,Unknown,4.0,Unknown,3.483638371037856,"Economou, Athanassios",3.6611628065410624,Unknown,4.0,Unknown,3.483636979661485,"Economou, Athanassios",3.6605330875535422,Unknown,4.0,Unknown
COA 4010,3.0,,3.5,Unknown,3.67,"Bowen, Brian",3.997761532241429,"Bowen, Brian",3.5,Unknown,3.67,"Bowen, Brian",3.996929988287263,"Bowen, Brian",3.5,Unknown,3.67,"Bowen, Brian",3.996318387464972,"Bowen, Brian",3.5,Unknown,3.67,"Bowen, Brian",3.995762846078033,"Bowen, Brian",3.5,Unknown,3.67,"Bowen, Brian",3.9953061721034864,"Bowen, Brian",3.5,Unknown,3.67,"Bowen, Brian",3.994913161492784,"Bowen, Brian"
COA 4699,3.0,,4.0,Unknown,4.0,"Swarts, Matthew",3.9955230644828577,"Khan, Sabir",4.0,Unknown,4.0,"Swarts, Matthew",3.993859976574526,"Khan, Sabir",4.0,Unknown,4.0,"Swarts, Matthew",3.992636774929943,"Khan, Sabir",4.0,Unknown,4.0,"Swarts, Matthew",3.9915256921560656,"Khan, Sabir",4.0,Unknown,4.0,"Swarts, Matthew",3.9906123442069728,"Khan, Sabir",4.0,Unknown,4.0,"Swarts, Matthew",3.989826322985568,"Khan, Sabir"
COA 4803,3.0,,3.69,Unknown,4.0,"Khan, Sabir",3.9932845967242874,"Khan, Sabir",3.69,Unknown,4.0,"Khan, Sabir",3.990789964861789,"Khan, Sabir",3.69,Unknown,4.0,"Khan, Sabir",3.988955162394914,"Khan, Sabir",3.69,Unknown,4.0,"Khan, Sabir",3.9872885382340986,"Khan, Sabir",3.69,Unknown,4.0,"Khan, Sabir",3.985918516310459,"Khan, Sabir",3.69,Unknown,4.0,"Khan, Sabir",3.984739484478351,"Khan, Sabir"
COA 6010,3.0,,3.57,Unknown,3.5500526762675024,"Bowen, Brian",3.9910461289657153,"Bowen, Brian",3.57,Unknown,3.550073308507524,"Bowen, Brian",3.987719953149052,"Bowen, Brian",3.57,Unknown,3.550085238000372,"Bowen, Brian",3.9852735498598864,"Bowen, Brian",3.57,Unknown,3.5500976172875687,"Bowen, Brian",3.983051384312131,"Bowen, Brian",3.57,Unknown,3.5501065350398955,"Bowen, Brian",3.981224688413945,"Bowen, Brian",3.57,Unknown,3.550114527716377,"Bowen, Brian",3.979652645971135,"Bowen, Brian"
COA 6011,4.0,,3.9921078718737086,Unknown,3.606041670903524,"Dunham-Jones, Ellen",3.988807661207144,Unknown,3.994565254079563,Unknown,3.6060574852523257,"Dunham-Jones, Ellen",3.9846499414363152,Unknown,3.994312451371524,Unknown,3.606066554347903,"Dunham-Jones, Ellen",3.9815919373248576,Unknown,3.993592979,Unknown,3.606077162858897,"Dunham-Jones, Ellen",3.978814230390164,Unknown,3.99370517,Unknown,3.606083922391574,"Dunham-Jones, Ellen",3.976530860517432,Unknown,3.993913862660174,Unknown,3.606090312656781,"Dunham-Jones, Ellen",3.9745658074639194,Unknown
COA 6114,3.0,,3.848628314181829,"Economou, Athanassios",3.662030665539546,Unknown,3.986569193448573,Unknown,3.841150852722631,"Economou, Athanassios",3.662041661997127,Unknown,3.981579929723578,Unknown,3.8407057514917295,"Economou, Athanassios",3.662047870695434,Unknown,3.977910324789829,Unknown,3.846173561561758,"Economou, Athanassios",3.662056708430225,Unknown,3.9745770764681967,Unknown,3.846496515769224,"Economou, Athanassios",3.662061309743253,Unknown,3.971837032620918,Unknown,3.842796935842923,"Economou, Athanassios",3.6620660975971857,Unknown,3.969478968956702,Unknown
COA 6115,3.0,,3.7051487564899497,"Ligler, Heather",3.718019660175568,Unknown,3.004051188059716,Unknown,3.6877364513656974,"Ligler, Heather",3.718025838741929,Unknown,3.005710440886813,Unknown,3.687099051611936,"Ligler, Heather",3.718029187042965,Unknown,3.00641134110288,Unknown,3.698754144579356,"Ligler, Heather",3.718036254001553,Unknown,3.0062784227323087,Unknown,3.6992878612665385,"Ligler, Heather",3.718038697094931,Unknown,3.005694581415521,Unknown,3.691680009025672,"Ligler, Heather",3.7180418825375914,Unknown,3.005056123889025,Unknown
COA 6116,3.0,,3.561669199,"Economou, Athanassios",3.774008655,Unknown,4.0,Unknown,3.534322050008765,"Economou, Athanassios",3.77401001548673,Unknown,4.0,Unknown,3.533492351732141,"Economou, Athanassios",3.774010503390497,Unknown,4.0,Unknown,3.5513347275969536,"Economou, Athanassios",3.774015799572881,Unknown,4.0,Unknown,3.552079206763853,"Economou, Athanassios",3.7740160844466097,Unknown,4.0,Unknown,3.5405630822084206,"Economou, Athanassios",3.774017667477995,Unknown,4.0,Unknown
COA 6120,3.0,,3.4181896411061907,Unknown,3.829997649447612,Unknown,3.5,"Dunham-Jones, Ellen",3.380907648651833,Unknown,3.829994192231532,Unknown,3.5,"Dunham-Jones, Ellen",3.379885651852347,Unknown,3.8299918197380274,Unknown,3.5,"Dunham-Jones, Ellen",3.4039153106145514,Unknown,3.8299953451442095,Unknown,3.5,"Dunham-Jones, Ellen",3.4048705522611677,Unknown,3.829993471798288,Unknown,3.5,"Dunham-Jones, Ellen",3.3894461553911697,Unknown,3.829993452418399,Unknown,3.5,"Dunham-Jones, Ellen"
COA 6151,3.0,,3.2747100834143112,"Dagenhart, Richard",3.733594749252357,"Dagenhart, Richard",3.0,"Dagenhart, Richard",3.227493247294901,"Dagenhart, Richard",3.735366729324123,"Dagenhart, Richard",3.0,"Dagenhart, Richard",3.2262789519725525,"Dagenhart, Richard",3.735500484777444,"Dagenhart, Richard",3.0,"Dagenhart, Richard",3.2564958936321493,"Dagenhart, Richard",3.735413548377622,"Dagenhart, Richard",3.0,"Dagenhart, Richard",3.257661897758481,"Dagenhart, Richard",3.7354033735065446,"Dagenhart, Richard",3.0,"Dagenhart, Richard",3.2383292285739183,"Dagenhart, Richard",3.7354075042567554,"Dagenhart, Richard",3.0,"Dagenhart, Richard"
COA 7011,4.0,,3.472355041707156,Unknown,3.999999993402851,Unknown,3.125,"Dagenhart, Richard",3.4487466236474504,Unknown,3.999999996275349,Unknown,3.125,"Dagenhart, Richard",3.4481394759862765,Unknown,3.999999956611913,Unknown,3.125,"Dagenhart, Richard",3.4632479468160744,Unknown,3.999999988897836,Unknown,3.125,"Dagenhart, Richard",3.4638309488792407,Unknown,3.999999993138459,Unknown,3.125,"Dagenhart, Richard",3.454164614286959,Unknown,3.999999963034902,Unknown,3.125,"Dagenhart, Richard"
COA 8630,3.0,,3.67,Unknown,3.6032248030073823,"Peponis, John",3.25,"Peponis, John",3.67,Unknown,3.604544665451788,"Peponis, John",3.25,"Peponis, John",3.67,Unknown,3.605100926578916,"Peponis, John",3.25,"Peponis, John",3.67,Unknown,3.604993268736634,"Peponis, John",3.25,"Peponis, John",3.67,Unknown,3.604527167826205,"Peponis, John",3.25,"Peponis, John",3.67,Unknown,3.604018515485727,"Peponis, John",3.25,"Peponis, John"
COA 8672,3.0,,3.33,Unknown,3.702497343146506,"Eastman, Charles",3.375,Unknown,3.33,Unknown,3.699015710801169,"Eastman, Charles",3.375,Unknown,3.33,Unknown,3.692070091481353,"Eastman, Charles",3.375,Unknown,3.33,Unknown,3.690540662451835,"Eastman, Charles",3.375,Unknown,3.33,Unknown,3.693721393144074,"Eastman, Charles",3.375,Unknown,3.33,Unknown,3.696153751313951,"Eastman, Charles",3.375,Unknown
COA 8685,3.0,,3.249772828485272,Unknown,3.801769883,"Augenbroe, Godfried",3.5,Unknown,3.2496880677339943,Unknown,3.7934867561505503,"Augenbroe, Godfried",3.5,Unknown,3.2496363365740817,Unknown,3.7790392563837902,"Augenbroe, Godfried",3.5,Unknown,3.249586002418693,Unknown,3.776088056167036,"Augenbroe, Godfried",3.5,Unknown,3.249548779836594,Unknown,3.782915618461944,"Augenbroe, Godfried",3.5,Unknown,3.2495166357240537,Unknown,3.788288987142175,"Augenbroe, Godfried",3.5,Unknown
COA 8690,3.0,,3.624886414242636,Unknown,3.901042423424754,Unknown,3.625,"Yang, Donghoon",3.624844033866997,Unknown,3.887957801499932,Unknown,3.625,"Yang, Donghoon",3.6248181682870406,Unknown,3.866008421286228,Unknown,3.625,"Yang, Donghoon",3.6247930012093463,Unknown,3.861635449882237,Unknown,3.625,"Yang, Donghoon",3.624774389918297,Unknown,3.872109843779813,Unknown,3.625,"Yang, Donghoon",3.624758317862027,Unknown,3.880424222970399,Unknown,3.625,"Yang, Donghoon"
COA 8811,1.0,,4.0,Unknown,3.942608604382473,"Quan, Jige",3.75,Unknown,4.0,Unknown,3.939845406885888,"Quan, Jige",3.75,Unknown,4.0,Unknown,3.930715457515242,"Quan, Jige",3.75,Unknown,4.0,Unknown,3.9265276500310575,"Quan, Jige",3.75,Unknown,4.0,Unknown,3.9301109473567255,"Quan, Jige",3.75,Unknown,4.0,Unknown,3.935170053156913,"Quan, Jige",3.75,Unknown
COA 8901,3.0,,4.0,Unknown,3.984174785340192,"Augenbroe, Godfried",3.875,"Augenbroe, Godfried",4.0,Unknown,3.991733012271845,"Augenbroe, Godfried",3.875,"Augenbroe, Godfried",4.0,Unknown,3.9954224937442566,"Augenbroe, Godfried",3.875,"Augenbroe, Godfried",4.0,Unknown,3.991419850179879,"Augenbroe, Godfried",3.875,"Augenbroe, Godfried",4.0,Unknown,3.988112050933637,"Augenbroe, Godfried",3.875,"Augenbroe, Godfried",4.0,Unknown,3.989915883343426,"Augenbroe, Godfried",3.875,"Augenbroe, Godfried"
